site,longitude,latitude,origin,doi_link
HM79_4_6,2.55,63.1,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52494
HM79_4_6,2.55,63.1,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.52495
HM79_4,2.55,63.1,PublicationDOI,10.1029/2002PA000780
HM79_4,2.55,63.1,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.112443
HU90_013_013,-48.3733,58.2098,PublicationDOI,10.2312/reports-ifg.2001.13
HU90_013_013,-48.3733,58.2098,PublicationDOI,10.1139/e94-007
HU90_013_013,-48.3733,58.2098,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.266654
HU90_013_013,-48.3733,58.2098,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.106533
HU91_045_093,-45.688,50.208,PublicationDOI,10.1144/jgs2013-097
HU91_045_093,-45.688,50.208,PublicationDOI,10.1029/2011PA002155
HU91_045_093,-45.688,50.208,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.856560
HU91_045_093,-45.688,50.208,DataLink,https://www.ncdc.noaa.gov/paleo/study/12277
HYIV2015_B9,112.7325,10.2484,PublicationDOI,10.1029/2018GL078568
HYIV2015_B9,112.7325,10.2484,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.899180
IOW225514,8.704,57.838,PublicationDOI,10.1191/0959683603hl634rp
IOW225514,8.704,57.838,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.438411
IOW225517,7.091,57.667,PublicationDOI,10.1191/0959683603hl634rp
IOW225517,7.091,57.667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.438452
JM07_015,14.686167,76.894333,PublicationDOI,10.1111/bor.12282
JM07_015,14.686167,76.894333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.895464
JM96_1225_1_GC,-29.29,64.91,PublicationDOI,10.1029/2001PA000632
JM96_1225_1_GC,-29.29,64.91,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.881759
JM96_1225_2_GC,-29.2844,64.905,PublicationDOI,10.1029/2001PA000632
JM96_1225_2_GC,-29.2844,64.905,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.881759
JR244_GC528,-58.04,-53.01,PublicationDOI,10.1073/pnas.1511252113
JR244_GC528,-58.04,-53.01,PublicationDOI,10.1016/j.epsl.2017.07.004
JR244_GC528,-58.04,-53.01,DataLink,https://doi.org/10.1594/PANGAEA.878265
JR244_GC528,-58.04,-53.01,DataLink,https://doi.org/10.1594/PANGAEA.878266
JR244_GC528,-58.04,-53.01,DataLink,https://doi.org/10.1594/PANGAEA.856700
JR244_GC528,-58.04,-53.01,DataLink,https://doi.org/10.1594/PANGAEA.856698
JT96_09PC,-126.89,48.9117,PublicationDOI,10.1029/2000GL012543
JT96_09PC,-126.89,48.9117,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.438910
KF13,-31.84217,37.5783,PublicationDOI,10.3289/GEOMAR_REP_73_1998
KF13,-31.84217,37.5783,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.66317
KF13,-31.84217,37.5783,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.66342
KF16,-31.12833,37.999,PublicationDOI,10.5194/cp-13-333-2017
KF16,-31.12833,37.999,PublicationDOI,10.1002/2014PA002637
KF16,-31.12833,37.999,PublicationDOI,10.1016/j.epsl.2015.05.009
KF16,-31.12833,37.999,DataLink,https://doi.org/10.1594/PANGAEA.868107
KF16,-31.12833,37.999,DataLink,https://doi.org/10.1594/PANGAEA.868105
KF16,-31.12833,37.999,DataLink,https://doi.org/10.1594/PANGAEA.892931
KF16,-31.12833,37.999,DataLink,https://doi.org/10.1594/PANGAEA.892929
KF16,-31.12833,37.999,DataLink,https://doi.org/10.1594/PANGAEA.892934
KH94_3_LM_8,143.3667,38.88333,PublicationDOI,10.1002/jqs.843
KH94_3_LM_8,143.3667,38.88333,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/k943_lm8-tab.txt
KNR110_50,-43.205,4.865,PublicationDOI,10.1029/PA003i003p00361
KNR110_50,-43.205,4.865,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.357156
KNR110_71,-43.697,4.363,PublicationDOI,10.1029/PA003i003p00361
KNR110_71,-43.697,4.363,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.357160
KNR110_82,-43.487,4.337,PublicationDOI,10.1029/PA003i003p00361
KNR110_82,-43.487,4.337,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.357162
KNR140_37JPC,-75.43,31.69,PublicationDOI,10.1029/2000PA000527
KNR140_37JPC,-75.43,31.69,PublicationDOI,10.1029/1998PA900004
KNR140_37JPC,-75.43,31.69,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.846754
KNR140_37JPC,-75.43,31.69,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.857336
KNR140_37JPC,-75.43,31.69,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.846757
KNR140_37JPC,-75.43,31.69,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.857328
KNR159_42,-46.03333,-27.762,PublicationDOI,10.1029/2004PA001021
KNR159_42,-46.03333,-27.762,DataLink,https://doi.org/10.1594/PANGAEA.837321
KNR159_5_36,-46.47,-27.51,PublicationDOI,10.1029/1999pa000436
KNR159_5_36,-46.47,-27.51,PublicationDOI,10.1029/2004PA001021
KNR159_5_36,-46.47,-27.51,PublicationDOI,10.1130/g25080a.1
KNR159_5_36,-46.47,-27.51,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/knr15936-tab.txt
KNR159_5_36,-46.47,-27.51,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.837321
KNR159_5_36,-46.47,-27.51,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/k5-36ggc-tab.txt
KNR166_2_1,-83.3378,24.3844,PublicationDOI,10.1029/2008PA001717
KNR166_2_1,-83.3378,24.3844,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831674
KNR166_2_105,-79.2294,24.5639,PublicationDOI,10.1029/2008PA001717
KNR166_2_105,-79.2294,24.5639,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831674
KNR166_2_106,-79.2357,24.5628,PublicationDOI,10.1029/2008PA001717
KNR166_2_106,-79.2357,24.5628,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831674
KNR166_2_113,-79.2369,24.6412,PublicationDOI,10.1029/2008PA001717
KNR166_2_113,-79.2369,24.6412,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831674
KNR166_2_119,-79.2687,24.5905,PublicationDOI,10.1029/2008PA001717
KNR166_2_119,-79.2687,24.5905,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831674
KNR166_2_127,-79.2657,24.7638,PublicationDOI,10.1029/2008PA001717
KNR166_2_127,-79.2657,24.7638,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831674
KNR166_2_135,-79.2187,24.8358,PublicationDOI,10.1029/2008PA001717
KNR166_2_135,-79.2187,24.8358,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831674
KNR166_2_2,-83.3387,24.3842,PublicationDOI,10.1029/2008PA001717
KNR166_2_2,-83.3387,24.3842,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831674
KNR166_2_51,-83.219,24.41167,PublicationDOI,10.1029/2008PA001717
KNR166_2_51,-83.219,24.41167,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831674
KNR195_5_CDH23,-81.134167,-3.749167,PublicationDOI,10.1002/2015PA002816
KNR195_5_CDH23,-81.134167,-3.749167,DataLink,https://www.ncei.noaa.gov/access/paleo-search/study/19684
KNR195_5_CDH26,-81.3087,-3.986,PublicationDOI,10.1002/2015PA002816
KNR195_5_CDH26,-81.3087,-3.986,DataLink,https://www.ncei.noaa.gov/access/paleo-search/study/19684
KNR31_GPC_5,-57.63072,33.88396,PublicationDOI,10.1029/1998PA900026
KNR31_GPC_5,-57.63072,33.88396,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/gpc-5k-tab.txt
KNR31_GPC9,-74.44,28.245,PublicationDOI,10.1038/371323a0
KNR31_GPC9,-74.44,28.245,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/knr31gc9-tab.txt
KT05_7_PC_02,140.766667,41,PublicationDOI,10.1016/j.quascirev.2008.12.009
KT05_7_PC_02,140.766667,41,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.705420
KT90_9_21,144.3167,42.45,PublicationDOI,10.1002/jqs.843
KT90_9_21,144.3167,42.45,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/k90-9_21-tab.txt
KT90_9_5,143.5167,41.11667,PublicationDOI,10.1002/jqs.843
KT90_9_5,143.5167,41.11667,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/kt90-9_5-tab.txt
KX973_21_2,157.98183,-1.41683,PublicationDOI,10.1016/j.quascirev.2020.106361
KX973_21_2,157.98183,-1.41683,PublicationDOI,10.1126/sciadv.abc0402
KX973_21_2,157.98183,-1.41683,PublicationDOI,10.1038/s41586-022-05302-y
KX973_21_2,157.98183,-1.41683,PublicationDOI,10.1007/s11434-012-5277-x
KX973_21_2,157.98183,-1.41683,PublicationDOI,10.1016/j.gloplacha.2013.06.002
KX973_21_2,157.98183,-1.41683,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.922659
KX973_21_2,157.98183,-1.41683,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.950039
KX973_21_2,157.98183,-1.41683,DataLink,"https://doi.org/10.1594/PANGAEA.921277,  https://doi.org/10.1594/PANGAEA.950058, https://zenodo.org/record/6988959"
KX973_21_2,157.98183,-1.41683,DataLink,"https://doi.org/10.1594/PANGAEA.950058, https://zenodo.org/record/6988959"
KX973_21_2,157.98183,-1.41683,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.922658
KX973_21_2,157.98183,-1.41683,DataLink,https://doi.org/10.1594/PANGAEA.922659
KX973_22_4,159.245,-0.02833,PublicationDOI,10.1038/s43247-021-00305-5
KX973_22_4,159.245,-0.02833,PublicationDOI,10.1007/s00343-017-6082-9
KX973_22_4,159.245,-0.02833,PublicationDOI,10.1038/s41467-022-33206-y
KX973_22_4,159.245,-0.02833,DataLink,https://doi.org/10.1594/PANGAEA.939377
KX973_22_4,159.245,-0.02833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.965848
KX973_22_4,159.245,-0.02833,DataLink,https://doi.org/10.1594/PANGAEA.947087
LaPAS_KF02,-45.2,-25.84,PublicationDOI,10.1016/j.palaeo.2013.01.014
LaPAS_KF02,-45.2,-25.84,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.809921
LPAZ21P,-109.4667,22.98389,PublicationDOI,10.1126/science.1059209
LPAZ21P,-109.4667,22.98389,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/lpaz21p-tab.txt
LV28_42_4,150.985417,51.714767,PublicationDOI,10.1029/2004PA001023
LV28_42_4,150.985417,51.714767,PublicationDOI,no DOI
LV28_42_4,150.985417,51.714767,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.218138
LV28_42_4,150.985417,51.714767,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.59112
LV28_42_4,150.985417,51.714767,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.218135
LV29_114_3,152.877933,49.375667,PublicationDOI,10.1002/palo.20014
LV29_114_3,152.877933,49.375667,PublicationDOI,10.1029/2012PA002292
LV29_114_3,152.877933,49.375667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786244
LV29_114_3,152.877933,49.375667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786108
LV29_114_3,152.877933,49.375667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786249
LV29_114_3,152.877933,49.375667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786194
LV29_114_3,152.877933,49.375667,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.786254
M125_445_7,-38.6232,-20.3635,PublicationDOI,10.1016/j.gloplacha.2020.103150
M125_445_7,-38.6232,-20.3635,PublicationDOI,10.1029/2020GL087948
M125_445_7,-38.6232,-20.3635,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.905371
M125_445_7,-38.6232,-20.3635,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.905372
M125_445_7,-38.6232,-20.3635,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.905373
M125_469_3,-36.2057,-10.945,PublicationDOI,10.1016/j.quascirev.2019.105990
M125_469_3,-36.2057,-10.945,PublicationDOI,10.1029/2020PA003876
M125_469_3,-36.2057,-10.945,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.905173
M125_469_3,-36.2057,-10.945,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.915451
M25_4_KL11,17.7175,36.745833,PublicationDOI,10.1016/S0031-0182(00)00053-5
M25_4_KL11,17.7175,36.745833,PublicationDOI,10.1038/23432
M25_4_KL11,17.7175,36.745833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.438794
M25_4_KL11,17.7175,36.745833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.707071
M35003_4,-61.2436504761905,12.0896823809524,PublicationDOI,10.3289/GEOMAR_REP_95_1999
M35003_4,-61.2436504761905,12.0896823809524,PublicationDOI,10.1038/990069
M35003_4,-61.2436504761905,12.0896823809524,PublicationDOI,10.2312/reports-ifg.2001.13
M35003_4,-61.2436504761905,12.0896823809524,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55754
M35003_4,-61.2436504761905,12.0896823809524,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/m35003-4-tab.txt
M35003_4,-61.2436504761905,12.0896823809524,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.266634
M35003_4,-61.2436504761905,12.0896823809524,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55760
M35003_4,-61.2436504761905,12.0896823809524,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55761
M35003_4,-61.2436504761905,12.0896823809524,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55753
M35027_1,-67.166667,17.648333,PublicationDOI,10.3289/GEOMAR_REP_95_1999
M35027_1,-67.166667,17.648333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.106527
M35027_1,-67.166667,17.648333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.55759
M35027_1,-67.166667,17.648333,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.57867
M39_008,-7.07667,36.38,PublicationDOI,10.1029/2000PA000502
M39_008,-7.07667,36.38,PublicationDOI,10.2312/reports-ifg.2001.14
M39_008,-7.07667,36.38,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/m39-008-tab.txt
M39_008,-7.07667,36.38,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.864139
M44_1_KL71,27.7632,40.8418,PublicationDOI,10.1016/S0031-0182(02)00596-5
M44_1_KL71,27.7632,40.8418,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.89473
M75_3_137_3,37.8685,-18.2412,PublicationDOI,10.1002/palo.20053
M75_3_137_3,37.8685,-18.2412,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.819999
M75_3_137_3,37.8685,-18.2412,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.820000
M75_3_137_3,37.8685,-18.2412,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.820001
M77_2_056_5,-81.1247,-3.749833,PublicationDOI,10.1002/2014PA002706
M77_2_056_5,-81.1247,-3.749833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.848847
M77_2_059_1,-81.3205,-3.950167,PublicationDOI,10.1002/2014PA002706
M77_2_059_1,-81.3205,-3.950167,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.848848
M78_1_235_1,-60.964333,11.608833,PublicationDOI,10.1130/G35562.1
M78_1_235_1,-60.964333,11.608833,PublicationDOI,10.1016/j.gloplacha.2017.11.008
M78_1_235_1,-60.964333,11.608833,PublicationDOI,10.1029/2018PA003376
M78_1_235_1,-60.964333,11.608833,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.833372
M78_1_235_1,-60.964333,11.608833,DataLink,https://doi.org/10.1594/PANGAEA.882352
M78_1_235_1,-60.964333,11.608833,DataLink,https://doi.org/10.1594/PANGAEA.897086
MD01_2378,121.788,-13.0825,PublicationDOI,10.1029/2004PA001094
MD01_2378,121.788,-13.0825,PublicationDOI,10.1016/j.marmicro.2005.09.001
MD01_2378,121.788,-13.0825,PublicationDOI,10.1029/2006PA001278
MD01_2378,121.788,-13.0825,PublicationDOI,10.1016/j.marmicro.2007.10.002
MD01_2378,121.788,-13.0825,PublicationDOI,10.1016/j.epsl.2008.06.029
MD01_2378,121.788,-13.0825,PublicationDOI,10.1029/2008PA001653
MD01_2378,121.788,-13.0825,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.263755
MD01_2378,121.788,-13.0825,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.263757
MD01_2378,121.788,-13.0825,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.263759
MD01_2378,121.788,-13.0825,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.263758
MD01_2378,121.788,-13.0825,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.472294
MD01_2378,121.788,-13.0825,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.666556
MD01_2378,121.788,-13.0825,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.831197
MD01_2378,121.788,-13.0825,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.666553
MD01_2378,121.788,-13.0825,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.712513
MD01_2386,129.793,1.13,PublicationDOI,10.1073/pnas.1915510117
MD01_2386,129.793,1.13,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.966831
MD01_2390,113.409028571429,6.63529857142857,PublicationDOI,10.1016/j.quascirev.2007.12.003
MD01_2390,113.409028571429,6.63529857142857,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/md1-2390-tab.txt
MD01_2412,145.0042,44.5275,PublicationDOI,10.1016/j.gloplacha.2006.01.010
MD01_2412,145.0042,44.5275,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/md1-2412-tab.txt
MD01_2415,149.959,53.9515,PublicationDOI,10.1029/2004PA001023
MD01_2415,149.959,53.9515,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.218144
MD01_2415,149.959,53.9515,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.218143
MD01_2415,149.959,53.9515,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.218142
MD01_2416,167.725,51.268,PublicationDOI,10.1016/j.quascirev.2004.08.008
MD01_2416,167.725,51.268,PublicationDOI,10.1029/2007PA001513
MD01_2416,167.725,51.268,PublicationDOI,10.1038/s41561-018-0108-6
MD01_2416,167.725,51.268,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.206862
MD01_2416,167.725,51.268,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.626598
MD01_2416,167.725,51.268,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.626599
MD01_2416,167.725,51.268,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.626605
MD01_2416,167.725,51.268,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.626604
MD01_2416,167.725,51.268,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.206866
MD01_2416,167.725,51.268,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.808514
MD01_2416,167.725,51.268,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.626602
MD01_2416,167.725,51.268,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.887378
MD01_2416,167.725,51.268,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.206932
MD01_2416,167.725,51.268,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.626603
MD01_2416,167.725,51.268,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.206930
MD01_2421,141.78,36.02,PublicationDOI,10.1029/2004GL021903
MD01_2421,141.78,36.02,PublicationDOI,10.1016/j.gloplacha.2006.05.002
MD01_2421,141.78,36.02,DataLink,https://www.ncei.noaa.gov/access/paleo-search/study/5810
MD01_2421,141.78,36.02,DataLink,https://www.ncei.noaa.gov/access/paleo-search/study/6331
MD02_2488,88.02,-46.48,PublicationDOI,10.1029/2008PA001603
MD02_2488,88.02,-46.48,PublicationDOI,10.5194/cp-8-483-2012
MD02_2488,88.02,-46.48,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.763562
MD02_2488,88.02,-46.48,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.777645
MD02_2488,88.02,-46.48,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.763565
MD02_2488,88.02,-46.48,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.763563
MD02_2489,-148.9213,54.3907,PublicationDOI,10.1029/2007PA001513
MD02_2489,-148.9213,54.3907,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.708659
MD02_2489,-148.9213,54.3907,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.626613
MD02_2489,-148.9213,54.3907,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.626609
MD02_2489,-148.9213,54.3907,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.708662
MD02_2489,-148.9213,54.3907,DataLink,https://doi.org/10.1594/PANGAEA.626612
MD02_2489,-148.9213,54.3907,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.626611
MD02_2489,-148.9213,54.3907,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.708664
MD02_2489,-148.9213,54.3907,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.626610
MD02_2496,-127.0357,48.9745,PublicationDOI,10.1016/j.epsl.2014.06.026
MD02_2496,-127.0357,48.9745,PublicationDOI,10.1002/2013PA002581
MD02_2496,-127.0357,48.9745,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.835605
MD02_2496,-127.0357,48.9745,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.835606
MD02_2496,-127.0357,48.9745,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.833298
MD02_2529,-84.121988,8.205512,PublicationDOI,10.1038/nature05578
MD02_2529,-84.121988,8.205512,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/md2-2529-tab.txt
MD02_2550C2,-91.3457,26.9462,PublicationDOI,10.1029/2005PA001243
MD02_2550C2,-91.3457,26.9462,PublicationDOI,10.1029/2010PA001928
MD02_2550C2,-91.3457,26.9462,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.833784
MD02_2550C2,-91.3457,26.9462,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/md2-2550-tab.txt
MD02_2551,-91.345955,26.946205,PublicationDOI,10.1029/2005PA001186
MD02_2551,-91.345955,26.946205,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/md2-2551-tab.txt
MD02_2575,-87.118845,29.001685,PublicationDOI,10.1038/ngeo277
MD02_2575,-87.118845,29.001685,PublicationDOI,10.1016/j.epsl.2008.04.051
MD02_2575,-87.118845,29.001685,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/md2-2575-tab.txt
MD02_2589,25.22167,-41.43383,PublicationDOI,10.1029/2007PA001511
MD02_2589,25.22167,-41.43383,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.832564
MD02_2594,17.338,-34.71,PublicationDOI,10.1029/2009PA001879
MD02_2594,17.338,-34.71,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.810663
MD03_2607,137.4065,-36.9607,PublicationDOI,10.1002/palo.20035
MD03_2607,137.4065,-36.9607,PublicationDOI,10.1038/ngeo1856
MD03_2607,137.4065,-36.9607,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.820841
MD03_2607,137.4065,-36.9607,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.820842
MD03_2607,137.4065,-36.9607,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.823119
MD03_2611G,136.5483,-36.7298,PublicationDOI,no DOI
MD03_2611G,136.5483,-36.7298,PublicationDOI,10.1016/j.quascirev.2020.106593
MD03_2611G,136.5483,-36.7298,DataLink,https://doi.org/10.1594/PANGAEA.911840
MD03_2611G,136.5483,-36.7298,DataLink,https://doi.org/10.1594/PANGAEA.923026
MD03_2611G,136.5483,-36.7298,DataLink,https://doi.org/10.1594/PANGAEA.911822
MD03_2697,-9.7,42.15,PublicationDOI,10.1016/j.quascirev.2014.09.001
MD03_2697,-9.7,42.15,PublicationDOI,10.1029/2009GC002398
MD03_2697,-9.7,42.15,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.857147
MD03_2697,-9.7,42.15,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.738145
MD03_2707,9.39472,2.50194,PublicationDOI,10.1126/science.1140461
MD03_2707,9.39472,2.50194,DataLink,ftp://ftp.ncdc.noaa.gov/pub/data/paleo/paleocean//sediment_files/complete/md3-2707-tab.txt
MD05_2896,111.441166666667,8.8175,PublicationDOI,10.1016/j.yqres.2014.12.003
MD05_2896,111.441166666667,8.8175,PublicationDOI,10.1002/2013PA002578
MD05_2896,111.441166666667,8.8175,PublicationDOI,10.1016/j.palaeo.2010.04.005
MD05_2896,111.441166666667,8.8175,PublicationDOI,10.1016/j.quascirev.2016.04.009
MD05_2896,111.441166666667,8.8175,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.965864
MD05_2896,111.441166666667,8.8175,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.936747
MD05_2897,111.425166666667,8.8255,PublicationDOI,10.1016/j.yqres.2014.12.003
MD05_2897,111.425166666667,8.8255,PublicationDOI,10.1016/j.gloplacha.2012.06.003
MD05_2897,111.425166666667,8.8255,PublicationDOI,10.1016/j.quascirev.2016.04.009
MD05_2897,111.425166666667,8.8255,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.965885
MD05_2897,111.425166666667,8.8255,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.936747
MD05_2904,116.2525,19.4553,PublicationDOI,10.1016/j.gloplacha.2011.06.006
MD05_2904,116.2525,19.4553,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.762658
MD05_2920,144.534,-2.858,PublicationDOI,10.1016/j.quascirev.2013.12.018
MD05_2920,144.534,-2.858,PublicationDOI,10.1016/j.quascirev.2011.09.016
MD05_2920,144.534,-2.858,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.965889
MD05_2925,151.4602,-9.3435,PublicationDOI,10.5194/cp-10-2253-2014
MD05_2925,151.4602,-9.3435,PublicationDOI,10.1038/s41598-017-04031-x
MD05_2925,151.4602,-9.3435,PublicationDOI,10.1016/j.quascirev.2022.107756
MD05_2925,151.4602,-9.3435,PublicationDOI,10.1038/ncomms10018
MD05_2925,151.4602,-9.3435,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.952143
MD05_2925,151.4602,-9.3435,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.952137
MD05_2925,151.4602,-9.3435,DataLink,https://doi.pangaea.de/10.1594/PANGAEA.952156
MD05_2925,151.4602,-9.3435,DataLink,https://doi.org/10.1594/PANGAEA.952152
